Date,PRECP,DISCH,SEDM
5/31/2014,2.874097849,28.12201135,307.499668
6/30/2014,2.705272123,8.838686084,378.6173818
10/31/2014,3.599991478,44.55973633,687.9749203
11/30/2014,1.619525528,18.91156191,518.3973595
12/31/2014,1.930443826,27.1761257,556.0397174
1/31/2015,0.919691138,5.557018202,270.309606
2/28/2015,0.930168915,0.3481,159.9167683
3/31/2015,0.232066667,0.3481,31.01056814
4/30/2015,0.3481,0.3481,7.383141016
5/31/2015,1.570776344,23.10054138,237.0639887
10/31/2015,2.653667742,25.85613384,415.813645
11/30/2015,3.459856631,30.47989951,593.2876781
12/31/2015,2.723297491,37.90456553,545.3280943
1/31/2016,1.52437276,8.344730175,404.1913797
2/29/2016,0.718183871,0.3481,225.2495709
3/31/2016,0.232066667,0.3481,44.43694727
4/30/2016,0.487622222,10.19745356,96.13439104
5/31/2016,1.597395341,38.00553022,475.0873043
10/31/2016,2.346953405,47.57798989,806.1707731
12/31/2016,2.09139785,21.32941935,817.4790063
1/31/2017,0.865591398,8.310903226,476.8847552
2/28/2017,0.116033333,0.3481,144.8926462
3/31/2017,0.126786022,4.657870968,76.18624859
4/30/2017,0.821230466,12.4796,148.6107383
5/31/2017,2.242831541,19.7316129,344.5520831
6/30/2017,3.426523297,19.8288,520.5870625
10/31/2017,4.468637993,50.50714847,762.3379979
11/30/2017,3.53655914,20.38016667,685.4918082
12/31/2017,2.342114695,10.25787097,524.5967725
