date,PRECP,DISCH,SEDM
10/31/2005,3.832481032,50.22103131,1650.47296
11/30/2005,1.944256263,38.23514781,6984.131128
12/31/2005,0.692022538,17.94166925,4117.425564
1/31/2006,0.07569397,-6.280442103,-3893.63051
2/28/2006,-0.321110353,-12.78825173,-4407.169283
3/31/2006,-0.385283106,0.77244811,265.6884937
4/30/2006,0.970380022,10.72065967,2385.189027
5/31/2006,3.74892801,8.233745667,49.29317638
6/30/2006,5.677694298,46.57220278,9193.168622
7/31/2006,6.605023084,115.0735079,32443.17833
8/31/2006,6.048694621,150.8353499,36264.93715
9/30/2006,3.735791199,93.47604866,24309.19689
10/31/2006,1.890091267,43.6112459,6601.009229
11/30/2006,0.792100834,35.36039577,5694.854859
12/31/2006,0.105780909,14.57507968,1075.807077
1/31/2007,0.104390187,-7.81481092,-4633.100271
2/28/2007,0.205012359,-14.50336454,-4772.669248
3/31/2007,0.245455504,-6.949007854,502.7410642
4/30/2007,0.888032566,7.798555119,3175.912216
5/31/2007,2.068182863,26.27311099,2594.961271
6/30/2007,2.860869897,62.26704226,11094.57689
7/31/2007,3.232551016,122.3876023,44904.97636
8/31/2007,2.858325166,129.6739002,33154.0254
9/30/2007,1.619674844,116.9278757,31607.85617
10/31/2007,0.673836633,38.97934681,4921.388101
11/30/2007,0.196328334,39.30890665,5158.405835
12/31/2007,-0.187756376,20.84668748,1299.302646
1/31/2008,-0.32870225,-5.836424097,-4714.358332
2/29/2008,-0.133292209,-12.06977898,-4446.691934
3/31/2008,0.254777385,-2.576605179,730.0863269
4/30/2008,1.693486954,11.78971363,3328.436442
5/31/2008,4.171587895,26.18872368,2046.192105
6/30/2008,5.833015447,64.06595612,11204.92812
7/31/2008,6.580032402,128.8840894,42425.02563
8/31/2008,5.840715038,138.3615578,35572.54877
9/30/2008,3.397563118,83.89874615,21138.68348
10/31/2008,1.465861861,46.23668671,9306.673002
11/30/2008,0.313599398,28.85427443,2559.892737
12/31/2008,-0.277209535,9.729811366,-2647.453043
1/31/2009,-0.03077544,-4.966766145,-5511.191901
2/28/2009,0.279277068,-7.085432835,-4195.561062
3/31/2009,0.480829489,4.511079482,1956.549932
4/30/2009,1.182270366,11.29139226,4526.368208
5/31/2009,2.296909667,6.303617791,243.1407249
6/30/2009,3.074728226,34.78337296,11504.41591
7/31/2009,3.474551538,102.1200576,41275.8972
8/31/2009,3.299753465,115.7550766,45869.04558
9/30/2009,2.446027761,68.10618224,22091.50622
10/31/2009,1.701928191,36.17944354,7045.342683
11/30/2009,1.247332489,21.39270768,1442.782426
12/31/2009,0.485622089,6.053788811,-3503.899241
1/31/2010,-0.484681565,-2.681098656,-4930.782132
2/28/2010,-0.785697984,-6.524920586,-3388.028391
3/31/2010,-0.576365495,-7.748048803,1139.516844
4/30/2010,1.192279116,5.502169026,3582.706331
5/31/2010,3.860938259,32.62845629,3333.502875
6/30/2010,6.98422767,55.98680702,10018.88435
7/31/2010,7.827096132,74.42400172,41384.77212
8/31/2010,7.473805335,77.07810293,25744.11222
9/30/2010,5.549659857,60.43823754,15969.84903
10/31/2010,3.861337617,46.51428657,6639.555899
11/30/2010,2.786384519,37.84910754,325.5425178
12/31/2010,2.026898747,26.52435514,-2814.176555
1/31/2011,1.832485159,15.06357213,-3017.698852
2/28/2011,1.659137747,7.71793152,-1968.366071
3/31/2011,1.399360444,3.778578439,25.65161586
4/30/2011,1.466868383,10.58737322,2365.435802
5/31/2011,1.8197922,28.76512195,4333.910579
6/30/2011,2.062189018,42.21808193,9083.658742
7/31/2011,2.158868022,49.34279629,20481.38488
8/31/2011,2.167313912,50.29679855,18110.12901
9/30/2011,2.021380181,42.90511381,13610.31109
10/31/2011,1.84774293,35.86337391,5493.552613
11/30/2011,1.793205203,31.49133201,4113.896467
12/31/2011,1.019853104,19.97845602,832.6908848
1/31/2012,-0.438774374,1.61491651,-3760.799004
2/29/2012,-0.976839382,-6.513893707,-4137.689438
3/31/2012,-0.677283273,-2.731001203,338.5504455
4/30/2012,1.734125893,4.675237868,2572.746205
5/31/2012,6.354470586,13.67641459,3067.072018
6/30/2012,9.609694256,34.88903137,9079.615918
7/31/2012,11.34468184,69.75388805,41845.88863
8/31/2012,9.850143519,73.65705125,22198.58326
9/30/2012,4.500930336,41.68420017,17363.84387
10/31/2012,1.150053235,19.36560249,9003.29157
11/30/2012,0.544386072,9.028561444,1609.909588
12/31/2012,-0.389438556,-2.268394042,-2623.949726
1/31/2013,-1.267614613,-10.51619026,-4781.683007
2/28/2013,-1.209923167,-11.33694686,-3855.586915
3/31/2013,-0.623033153,-5.432263808,979.7897114
4/30/2013,1.76739423,8.257142812,3368.993701
5/31/2013,5.604639083,27.63310889,3567.895629
6/30/2013,9.046059804,52.25407602,9517.04602
7/31/2013,10.71295034,82.56118095,44446.45656
8/31/2013,10.18764359,86.97678103,22531.38741
9/30/2013,7.017959122,61.11865077,16584.51101
10/31/2013,4.388799022,41.24186938,8125.693899
11/30/2013,2.793997197,29.90528077,362.9449095
12/31/2013,1.32125161,15.63456818,-3269.45111
1/31/2014,0.395020521,2.093016466,-3940.554878
2/28/2014,-0.01714168,-5.139190474,-2748.511201
3/31/2014,0.094386482,-6.828815317,582.6626011
4/30/2014,1.404371353,3.751896104,2875.784787
5/31/2014,5.501257907,26.5041093,3892.485452
6/30/2014,6.029332719,47.2239807,8944.596133
7/31/2014,8.67090608,64.56952488,31409.15052
8/31/2014,8.635850205,68.44045946,19298.81176
9/30/2014,5.736067338,55.51499862,13679.36986
10/31/2014,3.618651376,44.13556148,7103.318777
11/30/2014,2.389691265,36.85175476,1652.774463
12/31/2014,1.049692163,23.1097666,-1972.595403
1/31/2015,-0.029323067,5.063734953,-4315.519375
2/28/2015,-0.471553726,-5.50771883,-3577.233549
3/31/2015,-0.48659151,-9.144958257,746.8307968
4/30/2015,1.350770209,4.63787771,3517.051347
5/31/2015,4.916615869,37.23867418,2820.353504
6/30/2015,7.670924136,61.14898012,10665.73313
7/31/2015,7.840709672,73.6988078,28567.34424
8/31/2015,9.327184532,74.38947964,31225.49118
9/30/2015,6.428334007,59.8154925,16552.42681
10/31/2015,4.410384311,46.55192449,6921.373881
11/30/2015,3.50721502,38.01085256,3100.263188
12/31/2015,1.903810053,23.98359325,-1436.85485
1/31/2016,0.098129801,6.641082391,-5189.74977
2/29/2016,-0.744682322,-2.584622297,-4442.171899
3/31/2016,-0.773049515,-4.404502514,1515.902055
4/30/2016,1.307041005,12.16002285,4498.940299
5/31/2016,5.553943392,48.38154976,2567.351498
6/30/2016,8.745416984,75.3212295,12027.94528
7/31/2016,10.64559102,90.00298005,41749.62298
8/31/2016,10.09922009,92.17152368,37405.32237
9/30/2016,6.61863422,77.96992125,18689.41145
10/31/2016,3.859106668,64.59961163,6223.98116
11/30/2016,2.332242236,56.31563522,1807.153065
12/31/2016,0.758017789,36.57731107,-2244.769813
1/31/2017,-0.496153382,6.30907685,-4613.973049
2/28/2017,-0.67816553,-7.05776165,-3545.184175
3/31/2017,0.13495715,-0.063890477,1197.753698
4/30/2017,2.095786813,11.54056279,3660.141138
5/31/2017,4.911182471,28.84487214,3636.040632
6/30/2017,8.273180966,60.34456298,10167.54428
7/31/2017,12.30806808,151.0084568,42954.98246
8/31/2017,12.14453412,108.9964613,24859.64785
9/30/2017,7.167713359,72.55321426,15915.63678
10/31/2017,3.757222712,39.80479415,6247.074875
11/30/2017,2.328231548,18.28605565,-1716.32299
12/31/2017,1.687031944,14.97926461,-2773.004854
