Date,PRECP,TMIN,TMEAN,DISCH,SEDM
3/31/2011,2.184774542,10.09677419,16.72096774,19.24734145,270.6543187
4/30/2011,1.732706795,9.626666667,17.34,0.3481,147.3248634
5/31/2011,1.536568507,8.729032258,15.97741935,14.56185955,291.4916131
6/30/2011,1.722938859,8.823333333,15.36,36.45069564,535.9737518
10/31/2011,2.053980206,7.764516129,15.00806452,22.00633473,687.1659087
11/30/2011,1.712104095,8.306666667,14.88,28.15245887,708.1495601
12/31/2011,2.09647135,7.509677419,14.71935484,26.05210613,447.1936587
1/31/2012,1.664892402,7.932258065,15.53870968,3.398439634,309.2326274
2/29/2012,1.049601936,9.065517241,17.04827586,0.3481,144.0822263
3/31/2012,0.697327685,10.37741935,18.02419355,2.683451613,37.9066605
4/30/2012,0.629994352,11.24,18.54,2.489433333,43.97081238
5/31/2012,0.736007097,11.62903226,18.60322581,3.075645161,73.10420193
6/30/2012,2.989340431,10.06,16.745,5.7345,114.1181341
10/31/2012,3.081010753,7.909677419,15.66129032,3.40397034,115.5579715
11/30/2012,3.199290323,8.1,15.58333333,8.495924873,135.0988541
12/31/2012,3.210910323,6.887096774,15.49677419,0.3481,75.89915968
1/31/2013,2.720530323,7.996774194,16.61451613,0.3481,53.70390505
2/28/2013,0.536816989,9.542857143,17.78392857,0.3481,5.02963285
3/31/2013,0.445146667,10.26333333,17.99666667,0.3481,5.923001257
4/30/2013,0.3481,9.522222222,18.06944444,0.3481,7.383141016
5/31/2013,0.3481,11.49354839,18.59193548,0.3481,9.200421517
6/30/2013,2.149813333,9.54137931,16.86568966,36.02671689,389.1228492
10/31/2013,3.37825785,8.938709677,15.2516129,53.75282279,762.9508412
11/30/2013,3.55863785,8.386666667,15.45333333,18.04215989,866.3746976
12/31/2013,3.48901785,6.883870968,14.76612903,5.32624625,509.6442085
1/31/2014,3.41939785,8.196774194,15.75483871,2.394205443,144.2106772
2/28/2014,1.617684516,8.9,17.03518519,0.3481,38.96954021
3/31/2014,0.722845806,10.45806452,17.56774194,3.068850744,35.92373003
4/30/2014,0.542465806,10.49666667,17.85166667,0.3481,27.52926944
5/31/2014,1.79407871,10.97419355,17.60806452,28.12201135,307.499668
6/30/2014,2.09600908,10.16333333,17.05,8.838686084,378.6173818
10/31/2014,2.632840693,9.306451613,15.28064516,44.55973633,687.9749203
11/30/2014,2.29294822,8.273333333,15.18333333,18.91156191,518.3973595
12/31/2014,2.711809569,7.851612903,14.92903226,27.1761257,556.0397174
1/31/2015,1.460196666,7.570967742,15.21129032,5.557018202,270.309606
2/28/2015,1.227886296,9.975,17.61964286,0.3481,159.9167683
3/31/2015,0.691054683,11.0483871,18.38870968,0.3481,31.01056814
4/30/2015,0.697341349,11.85,19.175,0.3481,7.383141016
5/31/2015,1.012085806,11.52258065,17.79354839,23.10054138,237.0639887
10/31/2015,1.731440645,8.841935484,15.83548387,25.85613384,415.813645
11/30/2015,2.215153979,9.016666667,15.62,30.47989951,593.2876781
12/31/2015,2.506824301,8.596774194,14.87419355,37.90456553,545.3280943
1/31/2016,2.437204301,7.219354839,14.86451613,8.344730175,404.1913797
2/29/2016,1.703598495,9.14137931,17.0137931,0.3481,225.2495709
3/31/2016,1.053863656,11.57419355,19.25645161,0.3481,44.43694727
4/30/2016,0.653863656,9.619255283,16.50748011,10.19745356,96.13439104
5/31/2016,1.028057204,11.02580645,16.79677419,38.00553022,475.0873043
10/31/2016,1.547412043,8.964516129,14.85645161,47.57798989,806.1707731
12/31/2016,1.477792043,7.206451613,14.95806452,21.32941935,817.4790063
1/31/2017,1.408172043,6.548387097,15.08225806,8.310903226,476.8847552
2/28/2017,1.32445871,8.635714286,16.53392857,0.3481,144.8926462
3/31/2017,0.595426452,11.19032258,17.91182796,4.657870968,76.18624859
4/30/2017,0.49273828,11.26666667,18.16833333,12.4796,148.6107383
5/31/2017,1.415318925,10.87096774,16.62419355,19.7316129,344.5520831
6/30/2017,2.131985591,10.71666667,17.10166667,19.8288,520.5870625
10/31/2017,3.104301075,8.970967742,15.18709677,50.50714847,762.3379979
11/30/2017,3.461182796,7.413333333,14.68,20.38016667,685.4918082
12/31/2017,3.044516129,7.212903226,14.71612903,10.25787097,524.5967725
