date,PRECP,TMIN,TMEAN,DISCH,SEDM
2001-10-31,1.658711839,8.686003242,15.26569544,8.603015349,-129.4808891
2001-11-30,1.21472585,7.808468024,14.87627631,10.36854158,390.5251147
2001-12-31,0.325117818,7.60058158,15.10896268,1.631074287,3.591234015
2002-01-31,-0.068119126,8.128424568,15.88241488,2.254826836,-226.8276584
2002-02-28,0.39866118,9.016966549,16.67750692,3.276110883,311.6590779
2002-03-31,0.874766179,10.39482968,17.66891524,2.58714054,32.37462863
2002-04-30,2.556453731,11.06115018,17.90761,0.966675572,-22.33632074
2002-05-31,0.612996845,11.88814545,18.6808618,1.267362098,44.78823479
2002-06-30,8.088198252,10.40606877,16.26162333,23.96691082,764.9502739
2002-07-31,8.035494249,10.20353403,15.13187485,91.82275915,52524.91868
2002-08-31,11.13446595,9.555189804,14.55237165,155.482612,35882.21508
2002-09-30,5.776962182,8.721468628,14.96652827,80.03130975,19372.59161
2002-10-31,2.15965919,8.099742921,15.23010097,11.66858514,205.5022624
2002-11-30,0.706163935,7.50395377,15.14780571,11.20482014,427.2768722
2002-12-31,-0.274928722,7.549594396,15.37672885,2.060531746,-65.83855304
2003-01-31,0.276383756,7.296403937,15.7894973,2.916464276,-309.6377363
2003-02-28,0.560766644,9.29170125,16.49518526,4.599347036,442.3131867
2003-03-31,0.396639899,10.32619505,17.64814469,5.095874994,56.21245078
2003-04-30,0.712603039,10.99943888,18.05579544,0.408366223,-31.08004611
2003-05-31,0.958964832,12.21031986,19.09213653,2.423440968,81.4431236
2003-06-30,3.943282039,10.49976298,16.43211718,14.97824071,471.2039679
2003-07-31,10.69623917,9.761896965,14.41921427,89.89354561,51517.83391
2003-08-31,11.33747136,9.121648553,13.6462282,174.5814057,40267.95286
2003-09-30,8.250067099,8.95640011,14.67489741,156.2575866,37777.41456
2003-10-31,0.94262281,8.612506023,15.22177401,46.93382903,985.822446
2003-11-30,0.754149262,8.102907822,15.06774437,8.463886747,147.3066577
2003-12-31,0.119902863,7.815256018,15.34021074,5.730992091,76.88068584
2004-01-31,0.218548808,8.688396518,15.87144347,1.929793346,56.5233021
2004-02-29,0.702417315,8.359655609,16.4762883,4.411047099,47.81060649
2004-03-31,0.659033883,10.58734138,17.3667074,4.701020741,60.67322661
2004-04-30,1.498771632,11.42621366,17.52166605,0.951069144,85.66544534
2004-05-31,0.416815231,10.77106898,18.44617029,2.601413487,88.39966658
2004-06-30,6.241766399,10.41076195,15.88249014,10.28619071,296.0429206
2004-07-31,15.01862614,10.20488835,14.97813705,78.78616926,45042.46306
2004-08-31,9.180547753,9.602955512,14.44463178,106.9153389,38988.65602
2004-09-30,6.509576281,8.718463239,14.70337521,52.18476784,13280.33987
2004-10-31,3.338821155,8.127703997,14.95334377,21.45497421,91.24263935
2004-11-30,0.972542118,7.714445312,14.77425311,11.48974355,499.9549369
2004-12-31,-0.000868078,7.978153747,15.37649562,2.616696095,-66.55871535
2005-01-31,0.34316639,7.398171473,15.08248914,3.886446328,-184.4451815
2005-02-28,0.506968956,10.1277637,17.82813111,4.194312561,333.1439246
2005-03-31,0.125402997,10.4643449,18.17373696,4.5187097,67.65929607
2005-04-30,0.769322065,11.97709976,18.32461389,1.765209304,5.189707076
2005-05-31,0.660883693,11.47122789,18.07769898,3.575109722,113.6133043
2005-06-30,4.674842312,10.62440462,16.74157783,14.48769657,460.9127409
2005-07-31,10.82171963,9.409813423,14.38402255,76.77709114,43987.76372
2005-08-31,6.004378946,8.809257385,13.62723346,121.6783255,28062.67265
2005-09-30,0.613978633,9.309476051,14.8945918,132.0749681,46676.06796
2005-10-31,6.169412301,8.830662244,15.26965292,40.38935671,848.5538817
2005-11-30,1.70823473,7.182728993,14.58266229,9.430747899,164.9221862
2005-12-31,0.142632717,7.091788187,14.99661712,6.333882031,87.6215076
2006-01-31,0.374041597,8.656943422,16.42348835,2.893376602,63.43962405
2006-02-28,0.026778658,9.784584541,17.34287441,4.227144716,51.56565207
2006-03-31,0.306314291,10.48049227,17.78039575,5.4482523,75.64680366
2006-04-30,0.722484246,10.75281117,17.55983315,1.214570179,91.05755026
2006-05-31,3.282696321,10.34029023,16.55316832,6.851562911,203.2089088
2006-06-30,2.838786064,10.18235225,15.65465898,18.30736363,565.9073599
2006-07-31,8.212720648,10.3935818,14.92124233,90.61125651,30921.16988
2006-08-31,8.443105999,10.20462574,14.82237554,189.236173,43647.88927
2006-09-30,2.902670586,9.714480138,15.60751123,140.7452455,34009.34615
2006-10-31,0.586473238,8.9627709,15.70520451,25.02390087,550.9691158
2006-11-30,-0.027271695,7.887938282,14.95021571,9.83279851,208.9069233
2006-12-31,1.664229818,7.655831463,14.97580446,6.683709263,265.805834
2007-01-31,0.64204599,8.360244774,15.71303158,1.776635495,-592.1094499
2007-02-28,0.347057701,9.349327116,16.73531805,2.983380196,576.1061269
2007-03-31,0.060676403,10.64764864,18.15770409,-1.501270683,-7.222823061
2007-04-30,0.619394048,11.33132141,18.45361415,1.342001962,-148.5285752
2007-05-31,0.784725517,11.16902017,17.45780965,6.537059145,215.7837841
2007-06-30,3.517578137,10.95670757,16.24336064,43.86362426,1425.298367
2007-07-31,3.641877742,10.71255382,14.75799016,114.5398922,65594.52706
2007-08-31,3.066601051,10.10116503,14.18766078,145.9794702,31423.37014
2007-09-30,1.356254276,9.248069801,14.86190199,169.6821358,41016.07362
2007-10-31,0.214324689,8.370445422,15.11522579,30.05785417,461.1928928
2007-11-30,0.076530559,7.483886695,14.86972258,7.818330425,739.2052096
2007-12-31,0.007621501,7.344942503,15.0433043,9.28764162,-414.9379411
2008-01-31,0.206484163,8.026958063,15.46305003,4.705485024,155.364322
2008-02-29,0.364097982,8.933468738,16.26066083,7.497868365,195.6251907
2008-03-31,0.260419017,10.04581463,17.5766832,3.536047529,33.47231724
2008-04-30,1.305482221,10.67577575,17.68387946,3.42450025,111.7834432
2008-05-31,3.375905476,10.6399251,16.40492046,3.535699551,198.9057298
2008-06-30,5.4631753,10.51248357,15.44631124,42.36393464,1245.258647
2008-07-31,7.519437465,10.28164948,14.82900359,158.1456029,53983.23292
2008-08-31,7.019242343,9.934932853,14.65812907,143.1196886,35075.22655
2008-09-30,1.513690422,9.60340211,15.19915465,106.7235621,25796.11789
2008-10-31,1.360343608,9.010843279,15.2991125,12.91590034,197.9348051
2008-11-30,0.059520503,8.023533595,14.81610105,21.71979648,749.724723
2008-12-31,-0.047521694,7.992060216,14.99471363,16.7558447,67.42676818
