date,PRECP,TMIN,TMEAN,DISCH,SEDM
6/30/2000,5.603333333,10.08333333,16.14166667,13.36236667,425.6095513
7/31/2000,13.66451613,9.829032258,14.3983871,107.5098387,61574.72158
8/31/2000,14.91612903,9.758064516,14.23064516,172.2017097,39707.08158
9/30/2000,7.743333333,9.206666667,14.51333333,53.6589,12966.90136
10/31/2000,4.448387097,9.141935484,14.47741935,48.08383871,1011.625497
11/30/2000,1.16,8.24,14.81666667,13.1967,234.5938297
12/31/2000,0.016129032,7.596774194,15.08225806,5.43,78.81440832
1/31/2001,0,6.912903226,14.85967742,3.259709677,47.09894534
2/28/2001,0.046428571,9.5,17.25178571,2.022357143,29.08757897
3/31/2001,0.432258065,10.55806452,17.34032258,1.803032258,40.05231221
4/30/2001,1.406666667,11.45666667,18.355,1.377033333,37.22480736
5/31/2001,2.764516129,11.69677419,17.66612903,1.875290323,56.34257027
6/30/2001,7.773333333,10.25666667,15.17833333,14.64956667,466.6086219
7/31/2001,12.40645161,10.10967742,14.27903226,92.67241935,53076.80198
8/31/2001,14.77096774,10.42580645,14.38225806,183.3383462,42275.0197
9/30/2001,5.97,9.013333333,14.715,57.8872,13988.68803
10/31/2001,2.074193548,9.058064516,15.44193548,14.113,296.9203586
11/30/2001,0.836666667,7.42,14.71666667,6.1429,109.200515
12/31/2001,0.519354839,7.980645161,15.38709677,3.831129032,55.60739739
1/31/2002,0.029032258,7.74516129,15.34354839,2.918677419,42.17143299
2/28/2002,0.032142857,9.221428571,17.15,2.105571429,30.28445071
3/31/2002,1.525806452,10.52258065,17.53870968,2.067,45.91605557
4/30/2002,2.033333333,10.87333333,17.88833333,1.7865,48.29376077
5/31/2002,0.609677419,11.92258065,18.69032258,1.235645161,37.1246113
6/30/2002,8.25,10.47666667,16.265,23.79346667,757.8542726
7/31/2002,7.964516129,10.03870968,15.11290323,91.69025806,52514.28315
8/31/2002,11.2483871,9.587096774,14.62419355,155.6638387,35893.70136
9/30/2002,5.423333333,9.026923077,14.78012821,80.288,19401.9366
10/31/2002,2.85483871,7.716129032,15.29032258,12.73090323,267.8427232
11/30/2002,0.11,7.756666667,15.44833333,7.0643,125.5799701
12/31/2002,0.038709677,7.419354839,15.17419355,5.364193548,77.85925241
1/31/2003,0,7.283870968,15.50322581,3.982483871,57.54217668
2/28/2003,0.678571429,9.296428571,16.88214286,3.242821429,46.64152656
3/31/2003,0.5,10.46,17.455,3.28616129,72.99833787
4/30/2003,0.84,10.87333333,18.13333333,2.481433333,67.0796237
5/31/2003,0.287096774,12.24516129,19.12258065,2.347967742,70.54403037
6/30/2003,4.406666667,10.65666667,16.54833333,14.477,461.1121387
7/31/2003,11.06774194,9.290322581,13.91290323,89.95045161,51517.83391
8/31/2003,10.79473636,9.470967742,14.12258065,174.6340968,40267.95286
9/30/2003,8.346666667,9.121428571,14.59174877,156.3283667,37777.41456
10/31/2003,1.219354839,8.361290323,15.12258065,46.8573871,985.822446
11/30/2003,0.393333333,8.09,15.185,8.2865,147.3066577
12/31/2003,0.406451613,7.893548387,15.13709677,5.296774194,76.88068584
1/31/2004,0,8.683870968,16.17096774,3.911967742,56.5233021
2/29/2004,0.955172414,8.289655172,16.09137931,3.324103448,47.81060649
3/31/2004,0.212903226,10.71612903,17.83870968,2.731322581,60.67322661
4/30/2004,1.87,11.22333333,17.18833333,3.168966667,85.66544534
5/31/2004,0.406451613,11.07419355,18.47096774,2.554612903,76.75262611
6/30/2004,6.143333333,10.31333333,16.03333333,9.689433333,308.6216293
7/31/2004,15.03548387,9.9,14.75322581,78.65174194,45046.65964
8/31/2004,9.267741935,9.764516129,14.51129032,106.7005484,39087.09973
9/30/2004,6.293333333,9.1,14.99666667,53.79223333,12999.12192
10/31/2004,3.596774194,7.641935484,14.52419355,21.03370968,442.5236747
11/30/2004,0.743333333,7.93,15.135,8.4084,149.4736379
12/31/2004,0.012903226,7.919354839,15.15806452,5.600032258,81.28236261
1/31/2005,0.689421793,7.390322581,15.10322581,4.129548387,59.66708481
2/28/2005,0,10.16428571,18.03214286,3.387678571,48.72500799
3/31/2005,0.629341235,10.45806452,17.7,3.730258065,82.86344295
4/30/2005,0.436666667,11.98333333,18.745,2.697933333,72.93218413
5/31/2005,0.661290323,11.4483871,18.04193548,3.54583871,106.5337267
6/30/2005,4.783333333,10.66,16.86333333,14.26493333,454.3575269
7/31/2005,10.79032258,9.348387097,13.7483871,76.80290323,43987.76372
8/31/2005,6.009677419,8.774193548,14.19354839,121.7022258,28062.67265
9/30/2005,0.633333333,9.533333333,14.86,132.1273,46676.06796
10/31/2005,6.3,8.538709677,15.0516129,40.33283871,848.5538817
11/30/2005,1.267231442,7.473333333,14.94166667,9.277433333,164.9221862
12/31/2005,0.572352717,6.948387097,14.83548387,6.036774194,87.6215076
1/31/2006,0.219354839,8.512903226,16.12580645,4.390645161,63.43962405
2/28/2006,0,9.857142857,17.46071429,3.585178571,51.56565207
3/31/2006,0.423333333,10.73548387,17.95645161,3.405387097,75.64680366
4/30/2006,0.613333333,10.50333333,17.45,3.368433333,91.05755026
5/31/2006,3.312903226,10.3516129,16.48225806,6.763548387,203.2089088
6/30/2006,3.09,10.26333333,15.91666667,17.76713333,565.9073599
7/31/2006,7.512903226,10.3516129,14.93387097,90.67177419,30921.16988
8/31/2006,9.183870968,10.27741935,14.77419355,189.2922083,43647.88927
9/30/2006,2.466666667,9.533333333,15.09166667,140.8374483,34033.96826
10/31/2006,0.780645161,9.093548387,16.10967742,24.92432258,524.3774391
11/30/2006,0,7.98,15.17833333,9.768633333,173.6541032
12/31/2006,1.593327169,7.596774194,14.79677419,5.937806452,86.18502804
1/31/2007,0.55483871,8.158064516,15.37903226,4.12137037,59.54892214
2/28/2007,0.3481,9.507142857,17.01071429,0.3481,5.006725085
3/31/2007,0.3481,10.69354839,18.36612903,0.3481,7.732645836
4/30/2007,0.3481,11.06333333,17.96333333,0.3481,9.410052126
5/31/2007,0.812903226,11.60967742,18.13548387,6.5494,196.7748808
6/30/2007,3.676666667,10.85333333,15.88666667,44.19583333,1407.697398
7/31/2007,3.322580645,10.48709677,14.29516129,114.4884839,53967.84465
8/31/2007,3.312903226,10.08709677,14.65854839,145.9412258,31448.08717
9/30/2007,1.386666667,9.666666667,15.09166667,169.866,41048.84121
10/31/2007,0.070967742,7.929032258,14.72580645,29.85680645,628.1509018
11/30/2007,0.203333333,7.513333333,15,7.5091,133.487048
12/31/2007,0,7.367741935,14.97741935,7.985080904,115.9004469
1/31/2008,0,8.383870968,15.57580645,9.790641286,141.4631745
2/29/2008,0.644827586,8.603448276,16.09310345,3.394340282,48.82082343
3/31/2008,0,10.02258065,17.80483871,2.302217391,51.14114255
4/30/2008,1.456123295,10.7125,17.4625,4.740333333,128.1435902
5/31/2008,3.464516129,10.88333333,16.54811828,6.620322581,198.9057298
6/30/2008,5.527945109,10.34333333,15.48833333,39.09593333,1245.258647
7/31/2008,6.935483871,10.02580645,14.60967742,158.1142903,53967.84465
8/31/2008,7.558064516,10.26451613,14.89354839,144.0913852,35091.84575
9/30/2008,1.506666667,9.526666667,15,106.9190667,25837.44711
10/31/2008,1.232258065,9.012903226,15.36774194,13.75332258,289.353183
11/30/2008,0,7.963333333,14.97333333,17.70993559,314.8242828
12/31/2008,0,8.038709677,14.9483871,19.53736611,283.577523
1/31/2009,1.33762852,8.048387097,15.45322581,12.94360153,187.0197169
2/28/2009,1.294625646,10.12142857,17.08928571,6.304853331,90.6827559
3/31/2009,0.3481,10.56451613,17.70645161,0.3481,7.732645836
4/30/2009,0.3481,11.54666667,18.29166667,0.3481,9.410052126
5/31/2009,0.3481,11.6,18.51129032,0.3481,10.45856659
6/30/2009,3.176666667,10.81,17.51333333,3.492652174,111.2457217
7/31/2009,3.641935484,10.58387097,14.95967742,108.3199355,62038.69293
8/31/2009,3.519354839,10.68709677,15.05645161,144.0913852,47487.39951
